# File generated by CMD 3.5 (http://stev.oapd.inaf.it/cmd) on Wed Oct 20 23:51:13 CEST 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.01471 0.00000 8.00000 0.3500000238 2.0434176922    0.350 -1.794  3.5098  4.767    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.43e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 9.254 10.230 11.692 9.051
0.01471 0.00000 8.00000 0.4000000358 2.1185026169    0.400 -1.679  3.5205  4.753    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.77e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 8.967 9.861 11.228 8.714
0.01471 0.00000 8.00000 0.4500000179 2.1822810173    0.450 -1.555  3.5326  4.728    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.28e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 8.657 9.467 10.741 8.355
0.01471 0.00000 8.00000 0.5000000000 2.2374541759    0.500 -1.415  3.5490  4.700    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.06e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 8.308 9.013 10.175 7.947
0.01471 0.00000 8.00000 0.5205717683 2.2577009201    0.520 -1.342  3.5596  4.686    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -3.6e-15      0.00 7.107e-01 2.745e-01 2.654e-03 7.162e-04 6.495e-03 -1.000 1.476e-02 8.124 8.762 9.855 7.727
0.01471 0.00000 8.00000 0.5500000119 2.2836582661    0.550 -1.240  3.5742  4.667    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.52e-15      0.00 7.107e-01 2.745e-01 2.654e-03 7.160e-04 6.494e-03 -1.000 1.476e-02 7.870 8.418 9.424 7.426
0.01471 0.00000 8.00000 0.5516369939 2.2850091457    0.551 -1.233  3.5754  4.666    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.59e-15      0.00 7.107e-01 2.745e-01 2.654e-03 7.160e-04 6.494e-03 -1.000 1.476e-02 7.854 8.395 9.395 7.406
0.01471 0.00000 8.00000 0.6000000238 2.3211214542    0.600 -1.066  3.6059  4.658    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.55e-15      0.00 7.108e-01 2.745e-01 2.654e-03 7.160e-04 6.493e-03 -1.000 1.476e-02 7.436 7.816 8.665 6.911
0.01471 0.00000 8.00000 0.6204252839 2.3344426155    0.620 -1.002  3.6208  4.668    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.41e-15      0.00 7.108e-01 2.744e-01 2.654e-03 7.159e-04 6.493e-03 -1.000 1.476e-02 7.275 7.584 8.369 6.718
0.01471 0.00000 8.00000 0.6424230933 2.3477056026    0.642 -0.961  3.6295  4.677    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.92e-15      0.00 7.108e-01 2.744e-01 2.653e-03 7.159e-04 6.492e-03 -1.000 1.476e-02 7.174 7.440 8.187 6.599
