# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0152 0.01508 6.50000 0.5712240338 2.3004825115    0.571 -0.538  3.5570  3.912    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.39e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.114 6.872 8.036 5.806
0.0152 0.01508 6.50000 0.5969519019 2.3190433979    0.597 -0.503  3.5631  3.922    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.64e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.029 6.743 7.863 5.698
0.0152 0.01508 6.50000 0.6000000238 2.3211214542    0.600 -0.500  3.5638  3.923    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.67e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.019 6.729 7.844 5.686
0.0152 0.01508 6.50000 0.6128938794 2.3296494484    0.613 -0.483  3.5669  3.928    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -5.8e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.978 6.666 7.758 5.633
0.0152 0.01508 6.50000 0.6386827826 2.3455245495    0.639 -0.450  3.5729  3.937    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.06e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.895 6.539 7.588 5.528
0.0152 0.01508 6.50000 0.6499999762 2.3520355225    0.650 -0.436  3.5755  3.941    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.18e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.860 6.485 7.515 5.482
0.0152 0.01508 6.50000 0.6636940241 2.3595733643    0.664 -0.418  3.5787  3.945    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.34e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.816 6.418 7.426 5.427
0.0152 0.01508 6.50000 0.6911630034 2.3736634254    0.691 -0.383  3.5850  3.953    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.68e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.728 6.287 7.255 5.317
0.0152 0.01508 6.50000 0.7000000477 2.3779268265    0.700 -0.373  3.5870  3.956    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.78e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.701 6.248 7.203 5.284
0.0152 0.01508 6.50000 0.7247626781 2.3892393112    0.725 -0.313  3.6054  3.984    0  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1  -7.4e-14      0.00 7.092e-01 2.755e-01 2.728e-03 7.404e-04 6.719e-03 -1.000 1.527e-02 5.552 5.971 6.816 5.071
