# File generated by CMD 3.5 (http://stev.oapd.inaf.it/cmd) on Fri Nov  5 04:32:49 CET 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.01471 0.00000 6.00000 0.2167610079 1.7478296757    0.217 -0.633  3.5004  3.361    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.33e-13      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 6.353 7.612 9.282 6.364
0.01471 0.00000 6.00000 0.2263114452 1.7762026787    0.226 -0.619  3.5030  3.376    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.32e-13      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 6.319 7.556 9.206 6.315
0.01471 0.00000 6.00000 0.2357881218 1.8028583527    0.236 -0.593  3.5064  3.381    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.36e-13      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 6.251 7.468 9.095 6.234
0.01471 0.00000 6.00000 0.2451499552 1.8278576136    0.245 -0.551  3.5104  3.372    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.48e-13      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 6.148 7.345 8.949 6.118
0.01471 0.00000 6.00000 0.2620941699 1.8700932264    0.262 -0.510  3.5154  3.380    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.57e-13      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 6.045 7.208 8.775 5.993
0.01471 0.00000 6.00000 0.2779922783 1.9066131115    0.278 -0.499  3.5186  3.408    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.51e-13      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 6.018 7.150 8.685 5.945
0.01471 0.00000 6.00000 0.2939789295 1.9406962395    0.294 -0.487  3.5222  3.434    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.47e-13      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 5.987 7.084 8.582 5.892
0.01471 0.00000 6.00000 0.3192864954 1.9899994135    0.319 -0.450  3.5287  3.458    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.49e-13      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 5.894 6.936 8.374 5.764
0.01471 0.00000 6.00000 0.3438169956 2.0331659317    0.344 -0.421  3.5344  3.485    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.49e-13      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 5.823 6.816 8.201 5.663
0.01471 0.00000 6.00000 0.3569528162 2.0546681881    0.357 -0.405  3.5376  3.498    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.49e-13      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 5.783 6.751 8.108 5.608
0.01471 0.00000 6.00000 0.3894479573 2.1037096977    0.389 -0.358  3.5458  3.521    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.55e-13      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 5.664 6.569 7.856 5.453
0.01471 0.00000 6.00000 0.4000000358 2.1185026169    0.400 -0.345  3.5483  3.530    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.56e-13      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 5.632 6.517 7.783 5.410
0.01471 0.00000 6.00000 0.4072905481 2.1284298897    0.407 -0.334  3.5502  3.534    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.58e-13      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 5.604 6.474 7.723 5.373
0.01471 0.00000 6.00000 0.4686481357 2.2037508488    0.468 -0.244  3.5658  3.568    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.74e-13      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 5.379 6.120 7.236 5.078
0.01471 0.00000 6.00000 0.4985210896 2.2359266281    0.499 -0.203  3.5729  3.582    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.82e-13      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 5.278 5.957 7.014 4.943
0.01471 0.00000 6.00000 0.5000000000 2.2374541759    0.500 -0.201  3.5732  3.583    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.83e-13      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 5.273 5.949 7.003 4.936
0.01471 0.00000 6.00000 0.5007679462 2.2382445335    0.501 -0.200  3.5734  3.583    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.83e-13      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 5.270 5.945 6.998 4.933
