source_id,ra,dec,parallax,parallax_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,dr2_radial_velocity,dr2_radial_velocity_error
3390995118210290432,81.12026363452621,15.819252263590856,0.5817651707051209,0.028786026,9.7859125,11.385601,8.571773,2.8138285,1.5996885,1.2141399,50.644554,0.49745134
3429106252813208704,88.24547963784651,25.766227436072764,0.7645742480053637,0.024507148,9.7862625,9.949412,9.469722,0.47969055,0.16314983,0.31654072,,
3394257717103986048,80.38734109748732,16.98121720167102,0.5761816182263727,0.040777475,9.787014,11.74889,8.474614,3.2742758,1.9618759,1.3123999,-0.06243453,0.2256322
3402916680411961344,84.26113468541304,21.140522984761997,0.6980382544600668,0.02430144,9.788428,10.954462,8.727128,2.227334,1.1660337,1.0613003,17.948698,0.27180654
3396774671020654848,85.36936629464039,17.411091044786264,0.77252460576141,0.021524083,9.788764,11.036575,8.692115,2.3444605,1.2478113,1.0966492,55.63641,0.3009754
3402288618752782848,80.54427662171366,20.93477803972385,0.3581308344951178,0.021037774,9.790631,9.889068,9.571206,0.31786156,0.098436356,0.2194252,,
3400286197623760768,81.90864178837859,17.77625476915821,0.671348017740184,0.017218672,9.791843,10.907215,8.758844,2.1483707,1.1153717,1.032999,27.00246,0.4985288
3427672047272559872,87.34605474707935,23.58226175267958,0.8670132321956698,0.018620295,9.795188,10.625209,8.907973,1.7172356,0.8300209,0.88721466,-17.150671,0.24096566
3398547564800795264,88.37931142215935,18.413536518123127,0.8225798559696635,0.020613777,9.798748,10.404261,9.057217,1.347044,0.6055126,0.7415314,21.194536,0.43036038
3416508976295059456,81.57034007030694,24.049698657927117,0.5069757524346431,0.03967826,9.801939,12.129705,8.470193,3.6595125,2.3277664,1.3317461,5.993495,0.42469266
3350400736597139840,89.4050269825506,17.79171801000059,0.8542858858802185,0.018445656,9.803924,10.457853,9.0242405,1.4336128,0.6539297,0.7796831,30.954256,0.26017314
3423436900281024384,91.3478884980709,21.911102828291916,0.7670628988966225,0.021903902,9.804116,10.612722,8.924013,1.6887093,0.80860615,0.8801031,-6.7882104,0.42395166
3403361467224408448,85.66480656938865,22.03066008952966,0.8965131485315451,0.045188975,9.80441,10.707404,8.874249,1.8331547,0.90299416,0.9301605,23.964056,4.890539
3403870644187891200,83.729373762961,22.466700338885133,0.9698910618235805,0.018346768,9.8088045,10.434239,9.046591,1.3876486,0.6254349,0.7622137,-11.001734,0.24431626
3407656090922363904,77.42389029213281,19.16000396166493,0.37279358492123627,0.042628694,9.809122,11.901443,8.483204,3.4182386,2.0923204,1.3259182,53.70938,1.633322
3397571365975364096,85.0566972463342,17.974858258032324,0.8968934951187647,0.02110845,9.811265,10.668808,8.900211,1.7685966,0.857543,0.91105366,-19.802048,0.20842808
3348302941428913152,87.35186056454019,16.145855903325785,0.4714388868350232,0.016044946,9.811315,11.104316,8.704447,2.399869,1.2930012,1.1068678,67.29042,0.12654348
3397168532402748288,82.92000844462703,16.960231844571844,0.6281648010484786,0.076733336,9.811372,13.320133,8.282494,5.0376396,3.5087614,1.5288782,,
3404525987476928000,83.4696933889558,23.36708146294561,0.7369827745926528,0.058985356,9.811421,12.892916,8.364546,4.52837,3.0814943,1.4468756,,
3403725298197514880,82.81677961362013,21.726043871105553,0.5013640554626161,0.034452792,9.812034,11.516541,8.567651,2.9488897,1.7045069,1.2443829,60.767776,0.74058264
3397540167334147200,84.3191642926212,18.04872035184904,0.6078066970654672,0.022844568,9.813347,11.091305,8.709105,2.3822002,1.2779579,1.1042423,26.245201,0.60084146
3427996364544478208,89.53472922147081,24.522791142290284,0.4114770586203572,0.057044283,9.817117,12.29385,8.412304,3.881546,2.4767332,1.4048128,,
3424964495590936704,90.20469693154341,24.28129834910409,0.7654124585089856,0.04601851,9.820814,11.936744,8.477323,3.4594212,2.1159296,1.3434916,-3.104148,1.6260822
3427881847835256704,88.42248386370633,23.861973205958147,0.5871854480005618,0.04214799,9.822579,12.063466,8.467296,3.5961704,2.2408867,1.3552837,54.103645,0.6984221
3428006436247509632,89.65422468106105,24.743264353208207,0.6650203632353313,0.023406543,9.829738,11.157987,8.710104,2.4478827,1.328249,1.1196337,-0.09133315,0.3395982
3394122167936051712,79.82640791215934,16.360292355558308,0.8985438922993066,0.018899329,9.831702,10.483518,9.04998,1.4335375,0.6518154,0.78172207,4.618968,0.2365497
3390074930057396096,82.76203523172295,15.484213219926103,0.5205801328935034,0.025707774,9.8331785,11.487032,8.606017,2.8810148,1.6538534,1.2271614,26.722675,1.2992924
3428373157734403328,85.76026343952475,23.568803431774892,0.7346232808200215,0.015134907,9.835077,10.81708,8.861629,1.955451,0.98200226,0.97344875,35.67415,0.31119698
3398409984111560832,87.09185802220978,18.57538214983343,0.8521409136541443,0.03071622,9.835579,9.923582,9.645919,0.27766323,0.08800316,0.18966007,,
3398472832371131904,86.88343948647726,18.820083942023878,0.8768865252478817,0.025874088,9.835771,10.6260805,8.970002,1.6560783,0.7903099,0.86576843,,
3424656499193509248,90.29413766438299,23.33512151920746,0.5949082292280491,0.04759367,9.84012,12.095971,8.477088,3.6188831,2.2558508,1.3630323,,
3428996168510973184,87.43724700550399,25.499566814260866,0.9965942003017174,0.016671319,9.842885,10.61292,8.992201,1.620719,0.7700348,0.85068417,26.242771,0.23566312
3349908090963503616,87.65320774947567,16.84414818377839,0.7189255439193182,0.022110257,9.843043,9.882443,9.719777,0.16266632,0.0394001,0.12326622,,
3428055394577321728,89.31347012287071,24.838322749872752,0.7459518179605101,0.02330115,9.848384,10.684046,8.9548235,1.7292223,0.8356619,0.8935604,31.64961,0.97494376
3415199462243593088,76.96050309658544,22.151855677040363,0.6133863696196434,0.019897815,9.85247,11.08543,8.774735,2.3106947,1.2329597,1.077735,-48.34648,0.8094475
3423086426652225536,89.68848361466361,21.011695577795,0.5188891303838278,0.02038237,9.855288,10.872982,8.870517,2.0024652,1.0176945,0.9847708,8.102948,0.42283908
3398104736492335488,87.16054350557286,18.080000297678016,0.9273865849654874,0.016972851,9.85688,10.61302,9.011067,1.6019526,0.75613976,0.8458128,-7.2700467,0.541959
3397560237718825216,85.22356300477857,17.958457082867675,0.4406440103259978,0.025154319,9.857024,11.421481,8.662089,2.7593918,1.5644569,1.1949348,40.15766,0.3621874
3396450864845809024,86.47073087353549,16.828379813684457,0.6737259106761224,0.018849904,9.860978,10.834763,8.89484,1.9399223,0.97378445,0.9661379,20.95972,0.20393118
3431002257536829824,87.54620892565009,27.502273680311653,0.6646387502431159,0.016807752,9.862484,10.948331,8.840635,2.1076956,1.0858469,1.0218487,57.487946,0.27203736
3428711910394183552,85.43966809371544,24.790257539435046,0.6983855262271117,0.025624923,9.866136,11.4930725,8.639893,2.85318,1.6269369,1.226243,-10.572925,0.3962449
3396329673756808192,86.29004689582148,16.457960286432005,0.6471474923132174,0.044635385,9.8668,11.947708,8.515256,3.4324522,2.0809078,1.3515444,,
3428754482110755712,85.17952839058538,24.73195079510794,0.7788524112471927,0.018535221,9.868039,10.75326,8.945017,1.8082428,0.8852205,0.9230223,-22.869635,0.41547978
3428507916629026176,86.478468626791,24.094119833767014,0.5509315003885201,0.03266304,9.870875,11.775655,8.580142,3.1955128,1.9047794,1.2907333,51.37906,0.7050139
3401264075778150656,83.17185055906684,20.22876780701766,0.7803478562041313,0.029995197,9.877118,10.718743,8.98014,1.7386036,0.8416252,0.8969784,10.08917,0.7327585
3402635407295254528,84.95191307808294,20.51499555328656,0.7633098875402671,0.018501973,9.877376,10.776333,8.948328,1.8280048,0.89895725,0.9290476,23.982254,0.170324
3350560204439900032,89.76227464481045,18.520166270416617,0.9619392768516577,0.01688575,9.880567,10.76705,8.960121,1.8069286,0.8864832,0.92044544,,
3401156946410642560,81.75907704333162,19.519874592000203,0.9178473147992257,0.0153429825,9.88647,10.813961,8.9422245,1.8717365,0.9274912,0.94424534,6.305804,0.34949464
3399390542324652032,85.26039278643526,19.273105336120146,0.7354407216576643,0.019594297,9.886789,10.645605,9.033137,1.6124678,0.75881577,0.853652,11.773692,1.1301997
3397932697281155200,84.3621224928587,18.959499503116287,0.9639152218094017,0.017064648,9.886995,10.699261,9.006601,1.6926594,0.8122654,0.880394,13.45202,0.39279267
3423826020019471488,91.07660231469848,22.95212811053089,0.9148501096168157,0.021827873,9.889672,10.766122,8.972066,1.7940559,0.8764496,0.91760635,,
3429208576114075520,87.85751443408668,26.497390422700423,0.7713997267230435,0.08775848,9.890196,9.966758,9.707948,0.25881004,0.07656193,0.18224812,,
3394785620124245120,78.3146517615399,16.97982048137611,0.9512022403697243,0.015606813,9.891031,10.713368,9.003828,1.7095404,0.82233715,0.8872032,,
3443316104870197120,86.3767230570096,28.486128185658053,0.519083748554543,0.028669666,9.891703,11.478011,8.683992,2.7940187,1.5863085,1.2077103,0.82024187,1.2948672
3394179063366032000,81.12245282209446,16.694291044557172,0.956405700026849,0.016582187,9.895582,10.984883,8.873577,2.1113062,1.0893011,1.0220051,36.383247,0.3213353
3429198096393877248,87.62122582675424,26.28231593010311,0.4162269858988647,0.02495062,9.896098,10.620025,9.026177,1.5938473,0.72392654,0.86992073,,
3429989779128779136,89.57155734340542,26.453947987515825,0.9273192583104631,0.015812159,9.89644,10.568806,9.104598,1.4642076,0.67236614,0.7918415,,
3402867198090298112,83.85778705813794,21.013665881662565,0.7450050840357947,0.01771682,9.896447,10.8392315,8.944702,1.8945293,0.9427843,0.95174503,25.41211,0.2022644
3397876450389661440,84.97182830178113,18.91100643131709,0.4170042435671673,0.026217291,9.898719,11.508394,8.685568,2.8228264,1.6096754,1.213151,,
3400670923613809280,81.48641236984173,18.635777626288363,0.5652569671379624,0.015570344,9.899388,10.457068,9.183922,1.2731466,0.55768013,0.7154665,42.184,0.14318204
3398008597945613568,87.55301553951625,17.509711444657036,0.5578638092470593,0.023761593,9.902676,11.134298,8.815482,2.3188162,1.2316227,1.0871935,51.613937,0.12688763
3394571490234793728,80.0080390737641,17.8218026242642,0.6715139664350751,0.03246878,9.904994,10.776736,8.989264,1.7874727,0.87174225,0.9157305,,
3408812261758669568,76.87345008901511,20.337202490939802,0.9058517783001785,0.024168136,9.907775,11.291752,8.773539,2.5182133,1.3839769,1.1342363,75.58814,0.88238794
3429035166814174592,87.11326916216267,25.36197928701296,0.4195294970523555,0.0191087,9.908661,10.626431,9.081664,1.5447674,0.7177706,0.8269968,17.82081,0.18385936
3403748976354794752,83.96821799765573,21.7503331535019,0.4876807967194953,0.0249265,9.909097,11.389144,8.736474,2.65267,1.4800472,1.1726227,65.86728,0.4818675
3414957810203478016,77.0012260594836,21.554292872256745,0.5946524988433906,0.042044196,9.909781,12.104865,8.566463,3.5384016,2.1950836,1.343318,17.555893,1.6275884
3398827734107169920,88.0353235479773,19.27569202014787,0.9079199794473275,0.016574958,9.9139,10.635029,9.089052,1.5459766,0.72112846,0.8248482,-14.055521,0.25657094
3400754387715566080,81.74029145294219,19.029438439185245,0.5391484620497295,0.041046806,9.91583,11.913797,8.59902,3.3147774,1.9979677,1.3168097,58.37371,0.2627246
3414127438407058944,78.3240766609996,21.069489677884096,0.662500767090159,0.04632927,9.9180155,11.41574,8.73952,2.67622,1.4977245,1.1784954,-2.534358,0.49709183
3424558951895877760,90.10614609353051,23.129634798769164,0.6858029830014747,0.022455277,9.919087,10.943418,8.927859,2.0155582,1.0243301,0.9912281,2.9738047,0.3036547
3445683593923360512,81.60773685319266,28.91103035391995,0.7564597021668921,0.022845881,9.9235735,10.812983,8.997737,1.8152456,0.88940907,0.92583656,-6.7064333,0.40145686
3401426872218806144,80.08651589797864,18.889511032854355,0.5087948734531066,0.033153728,9.926263,11.721681,8.665303,3.0563774,1.7954178,1.2609596,17.389486,0.15309855
3404115663481481088,82.60493962457586,22.74963905773002,0.540747015663164,0.023385078,9.92798,11.2661495,8.80141,2.4647398,1.3381691,1.1265707,-8.816672,0.4563803
3427587316158066560,86.79648990367227,23.450098395192732,0.683374736425991,0.044690173,9.929141,11.621022,8.69171,2.9293118,1.6918812,1.2374306,-70.20225,0.30405286
3422904942811392512,90.7112517662461,20.56835630991598,0.9368237627340825,0.026407968,9.930522,10.721441,9.062559,1.6588821,0.7909193,0.86796284,,
3427491315048059520,87.77042579684769,23.474586814293705,0.20055550624902257,0.019796556,9.9311075,10.619101,9.094097,1.5250034,0.68799305,0.8370104,,
3420905858871564032,78.0259334816238,26.550348927611374,0.6604663457453631,0.039537378,9.9341135,12.463113,8.551066,3.9120464,2.5289993,1.3830471,30.31967,0.8525833
3404637072510961408,84.59258396320533,23.982403751644366,0.815570008783784,0.023918798,9.93527,10.023308,9.72864,0.2946682,0.08803749,0.2066307,,
3424302662608043648,88.39604302526993,22.2484351466243,0.8467994756705709,0.021659773,9.936476,10.002633,9.779658,0.22297478,0.06615734,0.15681744,,
3442851251969029248,83.53561730973381,29.08713163074286,0.7973640194561976,0.030907637,9.936675,11.841591,8.650494,3.1910973,1.9049158,1.2861814,-17.873045,0.5817353
3402242434968459648,80.98791020696848,20.688576355574344,0.8081459533138513,0.02088529,9.936927,10.932292,8.959736,1.9725561,0.99536514,0.977191,0.677728,0.51752055
3403006836067027072,84.60268539276397,21.626668083811655,0.9463769943137896,0.019988414,9.937723,9.999409,9.79168,0.20772839,0.061685562,0.14604282,,
3423127971873236224,89.22600072858017,20.887797545261073,0.9602728731520906,0.03431192,9.940168,10.053146,9.708122,0.3450241,0.11297798,0.23204613,,
3416905457612856704,82.05678624432323,24.563097668243163,0.6570488210471169,0.040999107,9.941932,12.230228,8.584976,3.6452522,2.2882967,1.3569555,39.877922,0.9821272
3396949282912952192,83.0110596599443,16.494743976758095,0.6868762917743405,0.021329833,9.9427395,11.156222,8.870603,2.2856197,1.2134829,1.0721369,30.280907,0.28592208
3424306167301372032,88.29585544160847,22.305747597725276,0.922199844247443,0.019875119,9.944226,10.578964,9.179779,1.3991852,0.63473797,0.7644472,25.738844,0.472859
3394484006044049024,80.48505561632136,17.364283043404498,0.4060923144035399,0.019451777,9.94516,11.190584,8.855916,2.3346682,1.2454243,1.0892439,6.3435855,0.26694942
3403517043822348416,86.20728807713665,22.760730126346722,0.6646299886475227,0.024996527,9.946373,11.499009,8.754247,2.7447624,1.5526361,1.1921263,20.202026,1.27685
3398718779377323264,89.80211158320252,19.48594989063704,0.39609549089396,0.018189084,9.947244,11.268199,8.835387,2.4328117,1.3209553,1.1118565,30.319088,0.2753514
3402169184303068288,82.46617174472193,21.15757360348829,0.6465151376583196,0.017112235,9.949352,10.873616,9.008852,1.8647642,0.92426395,0.94050026,23.244017,0.3314433
3399794926381447552,87.15185919087753,20.692356884848675,0.858256116044205,0.054019876,9.952024,10.625172,9.051755,1.5734167,0.6731472,0.9002695,-18.753847,1.4761509
3428311615144765568,88.35124286579793,25.356013904295637,0.6191847562851035,0.020076765,9.956162,11.345685,8.813832,2.5318527,1.3895226,1.1423302,70.04035,1.4222618
3398481177487616896,86.63154960459487,18.833054587583053,0.43048315202762155,0.031713635,9.958244,11.382293,8.797994,2.584299,1.4240484,1.1602507,85.16756,1.3131742
3418472978940207872,76.31715272908085,23.457213713562734,0.5520520385408877,0.020415954,9.958667,10.854208,9.031472,1.8227358,0.8955412,0.9271946,13.060598,0.13647783
3418885197019195776,76.82194639043054,23.956184131792092,0.9588268917369451,0.017023029,9.959944,10.832323,9.044245,1.7880783,0.8723793,0.915699,-15.539301,1.5946723
3399253515686654336,86.33531988117197,19.13126009050424,0.4251295774242977,0.049672965,9.961634,12.507248,8.554227,3.953021,2.5456142,1.4074068,,
3441174393658470400,84.3805509412381,26.07452806779065,0.6541860062189353,0.025311364,9.961685,10.109277,9.671163,0.43811417,0.14759159,0.29052258,,
3399112675119075328,85.73665573021444,18.562748977954577,0.03288856071367914,0.046625137,9.961709,12.152015,8.542491,3.6095238,2.1903057,1.4192181,,
3424656980229857024,90.2238969397953,23.332860345709257,0.46783457931758743,0.025151294,9.962115,10.183838,9.56646,0.61737823,0.2217226,0.39565563,,
3445489770638802688,81.78835852062863,28.710684374031807,0.9861536649753047,0.019981373,9.9621725,10.708052,9.11861,1.5894413,0.7458792,0.8435621,-34.591984,0.30195898
3409152247073769984,76.20854354871655,21.601867319734364,0.455934834478323,0.038568407,9.966595,12.271094,8.625784,3.6453104,2.3044996,1.3408108,28.755808,0.8062116
3428585260399976576,86.3247378060521,24.491747594115086,0.8428409025529112,0.020986361,9.96896,10.849665,9.050996,1.7986689,0.8807049,0.917964,62.37425,0.19394717
3395400865599212800,79.50108078918029,18.35440588216012,0.39836124624401725,0.074234225,9.974491,13.19108,8.474701,4.716379,3.216589,1.4997902,,
3442660040025042560,84.84387156139218,28.5200567790166,0.7347971664440154,0.034462262,9.979,10.0839405,9.749878,0.33406258,0.104940414,0.22912216,,
3397042917497147008,84.06785791780167,17.015894116601185,0.8832199165714916,0.018450096,9.979858,10.979631,8.998377,1.9812546,0.999773,0.98148155,8.867158,0.57912964
3429890960518092416,89.59308582642572,26.32214033833583,0.18691121870996233,0.026819678,9.981624,10.539161,9.21471,1.3244505,0.5575371,0.7669134,59.327736,1.602405
3430752290439431808,88.6480753223973,27.089768842824956,0.5001552546617283,0.026796846,9.983625,11.564504,8.779324,2.78518,1.5808783,1.2043018,43.729782,0.58548814
3399387553027417600,85.21522503460096,19.185235605900214,0.5248096715068051,0.019803595,9.983733,10.92411,9.027872,1.8962383,0.94037724,0.9558611,308.99976,0.47657385
3420555698778380928,78.33656051630626,25.033320283835504,0.8580789370141797,0.021447165,9.984304,11.272725,8.8797245,2.3930006,1.2884207,1.1045799,4.3518305,0.21219434
3441498848370648192,87.06296755343166,27.22694707880891,0.7297239575608725,0.029752582,9.987211,10.015599,9.890637,0.12496185,0.028388023,0.09657383,,
3403583495556323712,85.51049222796584,22.998200415915576,0.9789367654883472,0.020465847,9.987407,10.762901,9.129254,1.633647,0.7754946,0.8581524,-13.578144,0.41308677
3349674307306716160,88.72959234218321,16.70143639219553,0.7986011773300763,0.019515121,9.987693,10.545662,9.281404,1.2642584,0.5579691,0.7062893,-0.8903619,0.3920762
3396835178519353344,85.8673232215237,18.087770951720692,0.9606699095236265,0.0273074,9.98881,10.09958,9.764786,0.33479404,0.110770226,0.22402382,,
3429589934852519808,89.63879666053468,25.41693057969509,0.5637848206850905,0.03937685,9.989008,11.006021,9.00229,2.0037308,1.0170126,0.9867182,-9.626187,2.1351764
3397679289916255104,85.09150410372972,18.675882725896553,0.9875578900155167,0.019613376,9.98925,10.821062,9.096419,1.7246428,0.8318119,0.89283085,35.488445,0.14833911
3350442625416007680,89.78741124750715,18.165089224792887,0.7293226609515827,0.015989093,9.989927,10.710204,9.166741,1.5434628,0.72027683,0.8231859,10.992308,0.53477013
3402154993731234944,82.26052836149462,20.879600045709076,0.950636501239551,0.021880394,9.990518,10.1258135,9.730451,0.39536285,0.13529587,0.260067,,
3395891900621473024,85.44383998881132,15.521859103847516,0.742263420480096,0.017600572,9.991332,10.565921,9.253051,1.31287,0.5745888,0.73828125,25.288393,0.46474925
3403196918438489856,86.21152315851786,21.719098128957654,0.8121316957435071,0.023417449,9.996469,10.331948,9.173731,1.1582174,0.33547974,0.8227377,,
3397389779055020672,82.70922653154992,17.821592495943225,0.8280917027058194,0.020689271,10.000302,10.967119,9.036791,1.9303284,0.9668169,0.96351147,14.345545,0.28483352
3403775325976717440,84.12529092655222,21.894368015874097,0.6513641967987499,0.02024719,10.001051,11.24056,8.91695,2.3236094,1.2395086,1.0841007,51.34889,0.56686246
3428994553603291520,87.45341482785874,25.423347476115186,0.6357640749514006,0.04840557,10.001093,12.366784,8.605513,3.7612715,2.3656912,1.3955803,,
3420555144726530304,78.42443576203233,25.033665658251728,0.48150685313564967,0.0238513,10.001319,11.470704,8.837513,2.633191,1.4693851,1.163806,22.052988,0.17294699
3415098543394785664,77.70878315180364,22.202229931548338,0.21365600431552523,0.08172193,10.001488,13.245243,8.527723,4.7175198,3.2437553,1.4737644,,
3404064261313019008,83.59650502609963,22.64151207841393,0.8518685510138185,0.018125353,10.002649,10.862452,9.092974,1.7694778,0.85980225,0.9096756,35.576523,0.21144545
3415103289336563712,78.11801368783793,22.15093702491338,0.9129932204834337,0.016968636,10.005317,11.041481,9.0088,2.0326815,1.0361643,0.9965172,-0.71304655,0.1937955
3400130449229010176,87.42171442389461,21.294856060232433,0.9757579606302065,0.033971645,10.006883,10.806298,9.134893,1.6714048,0.7994156,0.87198925,41.327736,0.32255986
3396148701010175360,84.57192830437626,16.006896614865667,0.7509380800678671,0.030547109,10.006896,11.552713,8.811612,2.7411013,1.5458174,1.1952839,10.275874,0.3483116
3350018278349648000,88.95266767060609,17.556496555234432,0.6947542812894549,0.024490625,10.00799,11.270133,8.90709,2.3630428,1.2621431,1.1008997,-27.551882,0.38061556
3441063888442375936,83.53520751875787,25.793331819907944,0.8132085221767803,0.034531273,10.008817,10.883984,9.09179,1.7921934,0.8751669,0.9170265,34.653873,0.8388253
3428917656507855104,85.59299708535687,25.683579931294936,0.8751634277347338,0.020609776,10.0107155,10.379527,9.451141,0.92838573,0.3688116,0.5595741,15.094993,1.9167591
3430927082727147136,87.9808776643185,27.032757200206834,0.6596928577896279,0.014771325,10.010929,10.237847,9.604989,0.6328583,0.22691822,0.40594006,,
3441851246144188032,85.91268476845408,28.243891794745405,0.6178273378567184,0.0216643,10.011002,10.122138,9.73948,0.382658,0.11113644,0.27152157,,
3404168508759976320,84.53857149672156,22.276110844213267,0.711488168392569,0.017877895,10.011694,10.820659,9.128638,1.6920204,0.8089647,0.8830557,30.83164,0.47192878
3404356044211109504,85.33303151852876,23.355299320256908,0.807846729261676,0.030724023,10.014678,10.20124,9.678596,0.52264404,0.18656158,0.33608246,,
3403078579201787776,86.29482600095133,21.36431473202874,0.8898834502645269,0.031650204,10.015529,10.450342,9.401901,1.0484409,0.4348135,0.61362743,15.447124,4.0778103
